word,n_gram_score,pos,frequency,wordCount,match_count,volume_count,source
convention,2,JJ,1,145045,8418691,1063864,1
convention,2,VBP,1,145045,8418691,1063864,1
convention considered,10,VBD,1,145045,1549,1392,1
convention dependent,10,NN,1,145045,77,75,1
conventional antiparticle,10,NN,1,145045,1,1,1
conventional assumptions,10,NNS,1,145045,8698,7578,1
conventional bi-metric,10,JJ,1,145045,1,1,1
conventional calculations,10,NNS,1,145045,714,633,1
conventional discrete,10,JJ,1,145045,558,451,1
conventional energy,10,VBP,1,145045,9355,4720,1
conventional formulation,10,NN,1,145045,2066,1540,1
conventional forward,10,NN,1,145045,787,632,1
conventional forward,10,VBP,1,145045,787,632,1
conventional measure,10,NN,1,145045,3952,3329,1
conventional particle,10,NN,1,145045,429,349,1
conventional perception,10,NN,1,145045,1253,1126,1
conventional perspective,10,JJ,1,145045,2979,2497,1
conventional quantum,10,NN,1,145045,2088,944,1
conventional space,10,NN,1,145045,1883,1539,1
conventional stress-energy,10,JJ,1,145045,1,1,1
conventional systems,10,NNS,1,145045,17238,11364,1
conventional theory,10,VBP,1,145045,14547,8769,1
conventional thermodynamics,10,NNS,1,145045,192,162,1
conventional treatment,10,NN,1,145045,37514,21374,1
conventionally assumed,10,VBD,1,145045,2787,2553,1
conventionally defined,10,VBN,1,145045,11302,9771,1
conventionally derived,10,VBN,1,145045,373,330,1
conventionconstraint,2,VBP,1,145045,1,1,1
converge,2,VBP,1,145045,1020431,417843,1
converge toward,10,JJ,1,145045,28658,21305,1
conversion factor,10,JJ,1,145045,96073,30650,1
conversion factor,10,VBP,1,145045,96073,30650,1
conversion factorsvacuum,10,NN,1,145045,1,1,1
conveyed,2,VBD,1,145045,3369911,1055869,1
convinced,2,VBD,1,145045,9363991,1884278,1
convinced,2,VBN,1,145045,9363991,1884278,1
cooled,2,VBD,1,145045,2311547,632216,1
cooled,2,VBN,1,145045,2311547,632216,1
cooled system,10,NN,1,145045,1663,1058,1
coordinate,2,VB,1,145045,3682839,653241,1
coordinate axes,10,JJ,1,145045,119966,30940,1
coordinate axes,10,NNS,1,145045,119966,30940,1
coordinate systems,10,NNS,1,145045,102006,26286,1
coordinated,2,VBN,1,145045,1817767,603178,1
coordinated fashion,10,NN,1,145045,12342,10740,1
coordinates remain,10,NN,1,145045,757,696,1
core,2,JJ,1,145045,10194915,1450013,1
core,2,RB,1,145045,10194915,1450013,1
corpuscular,2,JJ,1,145045,126245,34155,1
corpuscular phenomenon,10,VBP,1,145045,124,120,1
correct,2,JJ,1,145045,20336941,2416738,1
correction,2,NN,1,145045,4228560,901059,1
correction provided,10,VBD,1,145045,733,684,1
correctly,2,RB,1,145045,5585658,1534198,1
correctly assumed,10,VBD,1,145045,8317,7766,1
correspond,2,JJ,1,145045,4184581,1141806,1
correspondence,2,JJ,1,145045,6519048,1283593,1
corresponding,2,NN,1,145045,15060906,1586620,1
corresponding acceleration,10,NN,1,145045,2344,1940,1
corresponding backward,10,NN,1,145045,518,426,1
corresponding change,10,NN,1,145045,80521,65133,1
corresponding diagrams,10,NNS,1,145045,1729,1491,1
corresponding elementary,10,JJ,1,145045,2343,1609,1
corresponding equations,10,NNS,1,145045,15942,11572,1
corresponding reference,10,NN,1,145045,4677,3896,1
corresponding term,10,NN,1,145045,21784,15688,1
cosmic densitiesnegative,10,JJ,1,145045,1,1,1
cosmic distribution,10,NN,1,145045,305,172,1
cosmic energy,10,VBP,1,145045,18139,10184,1
cosmic evolution,10,NN,1,145045,17745,8774,1
cosmic expansionmatter,10,NN,1,145045,1,1,1
cosmic expansiontime,10,NN,1,145045,1,1,1
cosmic microwave,10,NN,1,145045,10448,2568,1
cosmic proportion,10,NN,1,145045,446,429,1
cosmological asymmetry,10,NN,1,145045,1,1,1
cosmological constantdiscrete,10,NN,1,145045,1,1,1
cosmological constantnegative,10,JJ,1,145045,1,1,1
cosmological constantprinciple,10,JJ,1,145045,1,1,1
cosmological context,10,NN,1,145045,1584,1162,1
cosmological effects,10,VBZ,1,145045,401,253,1
cosmological scale,10,VBP,1,145045,1133,858,1
cosmological term,10,JJ,1,145045,2364,801,1
cosmological viewpoint,10,NN,1,145045,176,168,1
cosmological viewpoint,10,VBP,1,145045,176,168,1
cosmology,2,VBP,1,145045,445797,118018,1
cosmology theory,10,JJ,1,145045,116,85,1
cosmology theory,10,NN,1,145045,116,85,1
cosmos,2,VBP,1,145045,955137,239071,1
cost,2,NN,1,145045,48045369,2423556,1
costs,2,NNS,1,145045,26978232,1573339,1
costs whenever,10,NN,1,145045,1238,1184,1
couldn't,2,JJ,1,145045,20322,17102,1
couldn't,2,VBP,1,145045,20322,17102,1
couldn't absorb,10,VBD,1,145045,1,1,1
counter,2,VBP,1,145045,8310068,1692547,1
counter-intuitive,2,JJ,1,145045,20009,14645,1
counter-intuitive outcome,10,JJ,1,145045,41,40,1
counteract,2,JJ,1,145045,967267,549916,1
counteract asymmetries,10,NNS,1,145045,1,1,1
counterpart,2,JJ,1,145045,1947435,835262,1
covariancegeneral,2,JJ,1,145045,1,1,1
covariancegeneral relativistic,10,JJ,1,145045,1,1,1
covariant,2,JJ,1,145045,133824,11656,1
covariant equations,10,NNS,1,145045,800,416,1
create,2,VBP,1,145045,24706700,2237205,1
create particles,10,NNS,1,145045,812,712,1
created particles,10,NNS,1,145045,934,623,1
creates,2,VBZ,1,145045,5989780,1355366,1
creating negative,10,JJ,1,145045,3276,2995,1
creating pairs,10,NNS,1,145045,350,321,1
creation,2,JJ,1,145045,14116215,1843540,1
creation Currently,10,RB,1,145045,1,1,1
creation discussed,10,JJ,1,145045,152,145,1
creation event,10,JJ,1,145045,1947,1063,1
creation permanencenegative,10,JJ,1,145045,1,1,1
creation permanencesecond,10,NN,1,145045,1,1,1
creation permanencetime,10,NN,1,145045,1,1,1
creationblack,2,NN,1,145045,1,1,1
creationblack hole,10,JJ,1,145045,1,1,1
creationdiscrete,2,JJ,1,145045,1,1,1
creationdiscrete symmetry,10,NN,1,145045,1,1,1
creationenergy,2,JJ,1,145045,1,1,1
creationgravitational,2,JJ,1,145045,1,1,1
creationgravitational repulsion,10,NN,1,145045,1,1,1
creationmatter,2,JJR,1,145045,1,1,1
creationtime,2,JJ,1,145045,832,244,1
creationtime direction,10,NN,1,145045,1,1,1
criteria,2,NNS,1,145045,8786922,1000594,1
criteria imposed,10,VBN,1,145045,1887,1809,1
criterion,2,NN,1,145045,4506236,830198,1
criticism,2,NN,1,145045,11300799,1561847,1
criticized,2,VBN,1,145045,2707705,827360,1
crucial advances,10,NNS,1,145045,435,431,1
crucial distinction,10,NN,1,145045,30148,26438,1
crucial revision,10,NN,1,145045,321,301,1
crucial step,10,NN,1,145045,51147,45550,1
crucial turning,10,VBG,1,145045,13859,12760,1
crystal,2,JJ,1,145045,5642164,887375,1
crystal clear,10,NN,1,145045,152291,122498,1
current analogy,10,NN,1,145045,689,396,1
current estimates,10,NNS,1,145045,20439,17110,1
current framework,10,NN,1,145045,4739,3868,1
current interpretation,10,VBP,1,145045,10149,8714,1
current knowledge,10,NN,1,145045,96120,68894,1
current models,10,NNS,1,145045,24753,19383,1
current notion,10,NN,1,145045,-1,-1,1
current observations,10,NNS,1,145045,6404,4656,1
current programs,10,JJ,1,145045,25159,19779,1
current quantum,10,JJ,1,145045,881,562,1
current restrictions,10,NNS,1,145045,3563,3185,1
current stage,10,NN,1,145045,22906,18710,1
current tendency,10,NN,1,145045,10686,10045,1
current theoretical,10,JJ,1,145045,12442,10800,1
current theory,10,JJ,1,145045,42418,32263,1
current theory,10,NN,1,145045,42418,32263,1
current theory,10,VBP,1,145045,42418,32263,1
current viewpoint,10,JJ,1,145045,1601,1145,1
currently attribute,10,NN,1,145045,103,103,1
currently believed,10,VBD,1,145045,13375,12011,1
currently consider,10,NN,1,145045,1289,1250,1
currently considered,10,JJ,1,145045,14850,13132,1
currently define,10,NN,1,145045,1297,1251,1
currently exists,10,NNS,1,145045,33021,28953,1
currently forbidden,10,JJ,1,145045,305,298,1
currently missing,10,VBG,1,145045,1897,1733,1
currently raises,10,NNS,1,145045,156,150,1
currently remains,10,NNS,1,145045,2041,1978,1
currently surrounds,10,NNS,1,145045,621,606,1
currently understood,10,NN,1,145045,8334,7734,1
currentsdiscrete,2,VBP,1,145045,1,1,1
currentsdiscrete symmetry,10,NN,1,145045,1,1,1
curvature,2,VBP,1,145045,1764466,252893,1
curvature tensorsnegative,10,JJ,1,145045,1,1,1
curvature tensorssecond,10,NN,1,145045,1,1,1
curved,2,JJ,1,145045,3464782,799313,1
curved,2,VBN,1,145045,3464782,799313,1
curved geometry,10,NN,1,145045,1055,752,1
curved paths,10,NNS,1,145045,7403,5362,1
date,2,NN,1,145045,30288240,2551401,1
deal,2,JJ,1,145045,31257342,2687289,1
deal,2,VB,1,145045,31257342,2687289,1
deals,2,NNS,1,145045,4720586,1350711,1
debunk,2,JJ,1,145045,46820,38003,1
debunk myths,10,NNS,1,145045,623,599,1
decay,2,RB,1,145045,4530648,1028703,1
decay,2,VBZ,1,145045,4530648,1028703,1
decay problemconstraint,10,JJ,1,145045,1,1,1
decay problemconstraint,10,NN,1,145045,1,1,1
decay problemgeneral,10,JJ,1,145045,1,1,1
decay problemvacuum,10,NN,1,145045,1,1,1
decay remains,10,VBZ,1,145045,360,342,1
decay',2,NN,1,145045,1,1,1
decaying negative,10,VBP,1,145045,54,48,1
deceived,2,VBD,1,145045,2117664,763453,1
decelerates,2,NNS,1,145045,19088,13259,1
decelerating,2,VBG,1,145045,47749,26733,1
deceleration,2,NN,1,145045,238010,68006,1
decide,2,NN,1,145045,11994805,2171197,1
deciding,2,VBG,1,145045,3101381,1205655,1
decisive additional,10,JJ,1,145045,76,76,1
decisive condition,10,NN,1,145045,1355,1225,1
decisive consequences,10,NNS,1,145045,2212,2156,1
decisive consequences,10,VBZ,1,145045,2212,2156,1
decisive constraint,10,NN,1,145045,133,120,1
decisive distinction,10,NN,1,145045,1346,1283,1
decisive factor,10,NN,1,145045,127549,96366,1
decisive issue,10,NN,1,145045,9666,8866,1
decisive requirement,10,JJ,1,145045,255,242,1
decomposed,2,VBD,1,145045,1032498,234879,1
decoupled,2,VBD,1,145045,79664,32330,1
decreased potential,10,JJ,1,145045,1067,1012,1
decreases continuously,10,RB,1,145045,6175,5078,1
decreases toward,10,RB,1,145045,13613,11273,1
decreasing energy,10,NN,1,145045,5249,4385,1
decreasing evolution,10,NN,1,145045,1,1,1
decreasing processes,10,NNS,1,145045,114,88,1
decree,2,NN,1,145045,4289986,692218,1
decree simply,10,NN,1,145045,583,564,1
dedicate,2,JJ,1,145045,635578,417815,1
dedicated,2,VBN,1,145045,5737304,1591045,1
dedicated reflection,10,NN,1,145045,1,1,1
deduce,2,FW,1,145045,855880,361076,1
deduce,2,VBZ,1,145045,855880,361076,1
deduced,2,JJ,1,145045,1334764,486710,1
deduced,2,VBN,1,145045,1334764,486710,1
deductions dependent,10,JJ,1,145045,68,65,1
deep mystery,10,JJ,1,145045,15378,14275,1
deep understanding,10,VBG,1,145045,86065,68430,1
defended,2,VBD,1,145045,3275318,1023524,1
definable asymmetry,10,NN,1,145045,1,1,1
definable lopsidedness,10,JJ,1,145045,1,1,1
define,2,VB,1,145045,10247176,1572617,1
define attraction,10,NN,1,145045,68,64,1
define charge,10,NN,1,145045,101,94,1
define space,10,NN,1,145045,3679,3148,1
defined Implicitly,10,RB,1,145045,7292,4292,1
defined Variation,10,NN,1,145045,344,300,1
defined antimatter,10,NN,1,145045,1,1,1
defined asymmetry,10,NN,1,145045,61,56,1
defined attractive,10,JJ,1,145045,1,1,1
defined concept,10,IN,1,145045,11537,10209,1
defined gravitational,10,JJ,1,145045,67,62,1
defined hypotheses,10,NNS,1,145045,736,698,1
defined measures,10,NNS,1,145045,1992,1828,1
defined merely,10,RB,1,145045,3496,3353,1
defined precisely,10,RB,1,145045,12601,11882,1
defined property,10,JJ,1,145045,8156,5362,1
defined reversal,10,JJ,1,145045,50,47,1
defined sign,10,JJ,1,145045,405,332,1
defined space,10,VBP,1,145045,8478,7480,1
defined total,10,JJ,1,145045,917,852,1
defines,2,VBZ,1,145045,3800665,966264,1
defining characteristics,10,NNS,1,145045,64905,40746,1
defining structure,10,NN,1,145045,1462,1366,1
definite,2,NNS,1,145045,10392911,1733259,1
definite,2,VBP,1,145045,-1,-1,1
definite despite,10,NN,1,145045,56,48,1
definite direction,10,NN,1,145045,37571,29034,1
definite energy,10,JJ,1,145045,7192,4303,1
definite energy,10,VBP,1,145045,7192,4303,1
definite improvement,10,JJ,1,145045,20829,18144,1
definite meaning,10,VBG,1,145045,54491,44179,1
definite relationship,10,NN,1,145045,40346,33005,1
definite value,10,JJ,1,145045,51612,33337,1
definitely accept,10,VBD,1,145045,1217,1181,1
definitely exist,10,NN,1,145045,1440,1395,1
definitely exists,10,NNS,1,145045,2323,2235,1
definitely negative,10,JJ,1,145045,2942,2691,1
definitely positive,10,JJ,1,145045,4277,3387,1
definitely unique,10,NN,1,145045,806,792,1
definiteness,2,NN,1,145045,251790,128969,1
definition,2,JJ,1,145045,18359573,1720397,1
definition accelerationconstraint,10,NN,1,145045,1,1,1
definition accelerationinertial,10,JJ,1,145045,1,1,1
definition completenessconstraint,10,NN,1,145045,1,1,1
definition fundamental,10,JJ,1,145045,40,40,1
definition imbalance,10,NN,1,145045,1,1,1
definition interaction,10,NN,1,145045,44,40,1
definition principle,10,JJ,1,145045,216,73,1
definition self-determinationconstraint,10,JJ,1,145045,1,1,1
definition universeconstraint,10,NN,1,145045,1,1,1
definition universelocal,10,JJ,1,145045,1,1,1
definition universenegative,10,JJ,1,145045,1,1,1
definition universesecond,10,NN,1,145045,1,1,1
definition universetime,10,NN,1,145045,1,1,1
definitionblack,2,NN,1,145045,1,1,1
definitionblack hole,10,JJ,1,145045,1,1,1
definitionconstraint,2,NN,1,145045,1,1,1
definitions actually,10,RB,1,145045,490,489,1
defy,2,VBP,1,145045,1014185,616675,1
degrees,2,JJ,1,145045,12841325,1974716,1
degrees,2,NN,1,145045,12841325,1974716,1
delving,2,VBG,1,145045,140414,119987,1
delving deeper,10,NN,1,145045,3879,3809,1
demonstrate,2,NN,1,145045,7522695,1530085,1
demonstrated,2,VBN,1,145045,10845278,1629365,1
demonstrates,2,NNS,1,145045,3308286,952829,1
demonstrates,2,VBZ,1,145045,3308286,952829,1
demonstrating,2,VBG,1,145045,2028488,841603,1
denial,2,NN,1,145045,4075772,1031930,1
denote,2,VB,1,145045,3371851,616498,1
denote,2,VBP,1,145045,3371851,616498,1
denote action,10,NN,1,145045,2126,1621,1
denoted,2,JJ,1,145045,1811713,392215,1
denotes,2,VBZ,1,145045,2496710,523861,1
densities encountered,10,VBD,1,145045,718,661,1
densitiesquantum,2,NN,1,145045,1,1,1
densitiesquantum gravitation,10,NN,1,145045,1,1,1
density appears,10,NNS,1,145045,3179,2940,1
density associated,10,VBD,1,145045,6120,4505,1
density associated,10,VBN,1,145045,6120,4505,1
density averaged,10,VBD,1,145045,1190,1021,1
density comparable,10,JJ,1,145045,1334,1266,1
density determined,10,VBD,1,145045,2546,2238,1
density experienced,10,VBN,1,145045,240,211,1
density measured,10,VBD,1,145045,4710,3610,1
density observed,10,VBD,1,145045,2308,2030,1
density related,10,VBD,1,145045,945,868,1
departures,2,NNS,1,145045,649733,323977,1
departures,2,VBZ,1,145045,649733,323977,1
depend merely,10,RB,1,145045,7903,7387,1
depended,2,VBD,1,145045,3669029,1313069,1
dependence,2,JJ,1,145045,6181472,1154175,1
dependence,2,VBP,1,145045,6181472,1154175,1
dependenciesdiscrete,2,JJ,1,145045,1,1,1
dependenciesdiscrete symmetry,10,NN,1,145045,1,1,1
dependent generalized,10,VBD,1,145045,311,194,1
dependent sign,10,NN,1,145045,83,77,1
depends,2,NNS,1,145045,15158804,2062100,1
depends solely,10,RB,1,145045,51116,43226,1
depicted,2,VBN,1,145045,3050622,893483,1
depth,2,NN,1,145045,12910990,1910660,1
derivations,2,NNS,1,145045,254042,114702,1
derive,2,VB,1,145045,3822598,1143306,1
derive merely,10,RB,1,145045,1139,1057,1
derived,2,JJ,1,145045,16821740,1946772,1
derived measure,10,NN,1,145045,1761,1361,1
deriving,2,NN,1,145045,967412,502067,1
describe,2,RB,1,145045,14921669,2247815,1
describe,2,RBR,1,145045,14921669,2247815,1
describe,2,VBD,1,145045,14921669,2247815,1
describe,2,VBP,1,145045,14921669,2247815,1
describe,2,VBZ,1,145045,14921669,2247815,1
describe antiparticles,10,NNS,1,145045,1,1,1
describe gravitational,10,JJ,1,145045,153,142,1
described,2,IN,1,145045,43834932,2650403,1
described analysis,10,NN,1,145045,572,548,1
described approach,10,NN,1,145045,1658,1411,1
described constraint,10,JJ,1,145045,1,1,1
described context,10,NN,1,145045,202,198,1
described exists,10,NNS,1,145045,1022,1008,1
described interaction,10,NN,1,145045,317,309,1
described outside,10,RB,1,145045,622,610,1
described spin,10,NN,1,145045,1,1,1
described thermodynamic,10,JJ,1,145045,1,1,1
described variations,10,NNS,1,145045,897,870,1
description involves,10,NNS,1,145045,2578,2450,1
descriptiontime,2,NN,1,145045,1,1,1
descriptiontime irreversibility,10,NN,1,145045,1,1,1
designate,2,JJ,1,145045,2039440,753946,1
desirable knowing,10,VBG,1,145045,1,1,1
desirable outcome,10,JJ,1,145045,16028,14009,1
desire,2,NN,1,145045,27718536,2439334,1
desire,2,VBP,1,145045,27718536,2439334,1
desired,2,JJ,1,145045,16323643,2152284,1
desired results,10,NNS,1,145045,177801,124472,1
despite traditional,10,JJ,1,145045,889,876,1
destination,2,NN,1,145045,4051028,1046033,1
destined,2,VBD,1,145045,3680947,1179739,1
destroyed,2,JJ,1,145045,11925500,1980537,1
detail regarding,10,NN,1,145045,16943,15469,1
detailed,2,VBD,1,145045,12203155,1955898,1
detailed characteristics,10,NNS,1,145045,6250,5685,1
detailed configuration,10,JJ,1,145045,2147,1733,1
detailed configuration,10,VBP,1,145045,2147,1733,1
detailed knowledge,10,NN,1,145045,132907,108251,1
detailed probing,10,VBG,1,145045,935,906,1
detailed three-dimensional,10,JJ,1,145045,1561,1448,1
detectable,2,JJ,1,145045,805900,227170,1
determinant,2,JJ,1,145045,1409767,338853,1
determinant,2,NN,1,145045,1409767,338853,1
determinant,2,VBP,1,145045,1409767,338853,1
determination,2,VBP,1,145045,12481388,1852282,1
determined completely,10,RB,1,145045,6301,5420,1
determined simply,10,VBP,1,145045,13958,12992,1
determines,2,JJ,1,145045,4443208,1110510,1
determining,2,NN,1,145045,10029106,1526406,1
determining local,10,JJ,1,145045,3232,2928,1
develop,2,RBR,1,145045,23149500,2129673,1
develop,2,VBP,1,145045,23149500,2129673,1
developed,2,JJ,1,145045,38275015,2544309,1
developed alongside,10,NN,1,145045,7547,7185,1
developed mostly,10,RB,1,145045,3904,3787,1
developments achieved,10,VBD,1,145045,522,520,1
developments actually,10,RB,1,145045,551,550,1
developments clearly,10,RB,1,145045,1161,1149,1
developments discussed,10,VBN,1,145045,3812,3567,1
developments essential,10,JJ,1,145045,244,241,1
developments featuring,10,VBG,1,145045,93,89,1
developments mainly,10,RB,1,145045,221,218,1
developments toward,10,JJ,1,145045,3166,3016,1
develops,2,NNS,1,145045,4413946,1087648,1
develops,2,VBZ,1,145045,4413946,1087648,1
deviate,2,VBP,1,145045,638730,366448,1
deviated,2,JJ,1,145045,306673,202418,1
deviations,2,NNS,1,145045,1959940,482834,1
devoted,2,VBN,1,145045,11329314,2067875,1
devoted mainly,10,RB,1,145045,24042,21469,1
diagonal elements,10,NNS,1,145045,113737,25906,1
diagonal lines,10,VBZ,1,145045,58124,35449,1
diagrams,2,JJ,1,145045,2309143,479722,1
dictate,2,VBP,1,145045,1494145,791735,1
dictated,2,VBD,1,145045,2051580,952867,1
dictates,2,VBZ,1,145045,1362323,709367,1
differ,2,JJR,1,145045,9203531,1700003,1
difference analogous,10,JJ,1,145045,249,243,1
difference observed,10,VBD,1,145045,12353,9878,1
differentiate,2,VB,1,145045,1880659,644577,1
differentiate,2,VBP,1,145045,1880659,644577,1
differentiates,2,NNS,1,145045,366067,233015,1
difficult problem,10,NN,1,145045,341958,258380,1
difficulties described,10,VBD,1,145045,4426,4291,1
difficulties discussed,10,VBN,1,145045,3924,3786,1
difficulties existing,10,VBG,1,145045,2911,2727,1
difficulties usually,10,RB,1,145045,3518,3444,1
difficulty revealed,10,VBN,1,145045,303,294,1
dig,2,VBZ,1,145045,2371979,966468,1
dilation,2,NN,1,145045,473786,102784,1
dilationquantum,2,NN,1,145045,1,1,1
dilationquantum gravitation,10,NN,1,145045,1,1,1
dilemma,2,NN,1,145045,2713407,953822,1
