word,pos,frequency,tf_idf,inf,source
R1258,NNP,1,0.00124296263801,-0.00070571041554,2
R2507,NNP,1,0.00124296263801,-0.00070571041554,2
Rabi,NNP,1,0.00124296263801,-0.00070571041554,2
Radiative,NNP,1,0.00124296263801,-0.00070571041554,2
Recoil corrections,NA,1,0.00124296263801,-0.00070571041554,2
Ref,NNP,1,0.00124296263801,-0.00070571041554,2
References,NNPS,1,0.00124296263801,-0.00070571041554,2
Reid,NNP,1,0.00124296263801,-0.00070571041554,2
Rel,NNP,1,0.00124296263801,-0.00070571041554,2
Rep,NNP,1,0.00124296263801,-0.00070571041554,2
Riehs,NNP,1,0.00124296263801,-0.00070571041554,2
Rinker,NNP,1,0.00124296263801,-0.00070571041554,2
Ritbergen,NNP,1,0.00124296263801,-0.00070571041554,2
Rodning,NNP,1,0.00124296263801,-0.00070571041554,2
Rosenfelder's,NNP,1,0.00124296263801,-0.00070571041554,2
Rosenfelder's result,NA,1,0.00124296263801,-0.00070571041554,2
RosenfelderCoulomb,NNP,1,0.00124296263801,-0.00070571041554,2
RosenfelderCoulomb contains,NA,1,0.00124296263801,-0.00070571041554,2
S-1,JJ,1,0.00124296263801,-0.00070571041554,2
S-state,JJ,1,0.00124296263801,-0.00070571041554,2
S-state results,NA,1,0.00124296263801,-0.00070571041554,2
S-state wave,NA,1,0.00124296263801,-0.00070571041554,2
S-states,NNS,1,0.00124296263801,-0.00070571041554,2
Sauer,NNP,1,0.00124296263801,-0.00070571041554,2
Savely,NNP,1,0.00124296263801,-0.00070571041554,2
Savely Karshenboim,NA,1,0.00124296263801,-0.00070571041554,2
Scadron,NNP,1,0.00124296263801,-0.00070571041554,2
Schmitt,NNP,1,0.00124296263801,-0.00070571041554,2
Schwinger,NNP,1,0.00124296263801,-0.00070571041554,2
Sciences,NNPS,1,0.00124296263801,-0.00070571041554,2
Scientific,NNP,1,0.00124296263801,-0.00070571041554,2
Second-generationNuclear,JJ,1,0.00124296263801,-0.00070571041554,2
Second-generationNuclear force!second-generation,NA,1,0.00124296263801,-0.00070571041554,2
Shelyuto,NNP,1,0.00124296263801,-0.00070571041554,2
Shiner,NNP,1,0.00124296263801,-0.00070571041554,2
Sickingo,NNP,1,0.00124296263801,-0.00070571041554,2
Singapore,NNP,1,0.00124296263801,-0.00070571041554,2
Size,NNP,1,0.00124296263801,-0.00070571041554,2
Skopik,NNP,1,0.00124296263801,-0.00070571041554,2
Smaller,NNP,1,0.00124296263801,-0.00070571041554,2
Smaller contributions,NA,1,0.00124296263801,-0.00070571041554,2
Sov,NNP,1,0.00124296263801,-0.00070571041554,2
Specific,NNP,1,0.00124296263801,-0.00070571041554,2
Specific examples,NA,1,0.00124296263801,-0.00070571041554,2
Steve Piepersteve,NA,1,0.00124296263801,-0.00070571041554,2
Steve WeinbergQCD,NA,1,0.00124296263801,-0.00070571041554,2
Structure,NN,1,0.00124296263801,-0.00070571041554,2
Subtracting,NNP,1,0.00124296263801,-0.00070571041554,2
Summary,JJ,1,0.00124296263801,-0.00070571041554,2
Syst,NNP,1,0.00124296263801,-0.00070571041554,2
Taqqu,NNP,1,0.00124296263801,-0.00070571041554,2
Teor,NNP,1,0.00124296263801,-0.00070571041554,2
Terheggen,NNP,1,0.00124296263801,-0.00070571041554,2
Texas,NNP,1,0.00124296263801,-0.00070571041554,2
Theoretical values,NA,1,0.00124296263801,-0.00070571041554,2
Thesis,NNP,1,0.00124296263801,-0.00070571041554,2
Third-generationNuclear,JJ,1,0.00124296263801,-0.00070571041554,2
Third-generationNuclear force!third-generation,NA,1,0.00124296263801,-0.00070571041554,2
Tiator,NNP,1,0.00124296263801,-0.00070571041554,2
Timmermans,NNP,1,0.00124296263801,-0.00070571041554,2
Timmermans,NNPS,1,0.00124296263801,-0.00070571041554,2
Tomusiak,NNP,1,0.00124296263801,-0.00070571041554,2
Tostevan,NNP,1,0.00124296263801,-0.00070571041554,2
Transactions,NNP,1,0.00124296263801,-0.00070571041554,2
Trautmann,NNP,1,0.00124296263801,-0.00070571041554,2
Tsang,NNP,1,0.00124296263801,-0.00070571041554,2
USA,NNP,1,0.00124296263801,-0.00070571041554,2
USA friar@lanl,NA,1,0.00124296263801,-0.00070571041554,2
Uehling,NNP,1,0.00124296263801,-0.00070571041554,2
Uehling,VBG,1,0.00124296263801,-0.00070571041554,2
Uehling mechanism,NA,1,0.00124296263801,-0.00070571041554,2
Underlying,VBG,1,0.00124296263801,-0.00070571041554,2
United,NNP,1,0.00124296263801,-0.00070571041554,2
Univ,NNP,1,0.00124296263801,-0.00070571041554,2
University,NNP,1,0.00124296263801,-0.00070571041554,2
Vacuum Pol,NA,1,0.00124296263801,-0.00070571041554,2
Vacuum polarization,NA,1,0.00124296263801,-0.00070571041554,2
Vaida,NNP,1,0.00124296263801,-0.00070571041554,2
Varga,NNP,1,0.00124296263801,-0.00070571041554,2
Various,JJ,1,0.00124296263801,-0.00070571041554,2
Various tricks,NA,1,0.00124296263801,-0.00070571041554,2
Vedantham,NNP,1,0.00124296263801,-0.00070571041554,2
Walter,NNP,1,0.00124296263801,-0.00070571041554,2
Walzl,NNP,1,0.00124296263801,-0.00070571041554,2
Weinberg,NNP,1,0.00124296263801,-0.00070571041554,2
WeinbergQCD,NNP,1,0.00124296263801,-0.00070571041554,2
Weitz,NNP,1,0.00124296263801,-0.00070571041554,2
Weller,NNP,1,0.00124296263801,-0.00070571041554,2
Wietz,NNP,1,0.00124296263801,-0.00070571041554,2
Wills,NNP,1,0.00124296263801,-0.00070571041554,2
Wilson,NNP,1,0.00124296263801,-0.00070571041554,2
Wong,NNP,1,0.00124296263801,-0.00070571041554,2
XIVth,NNP,1,0.00124296263801,-0.00070571041554,2
XIVth International,NA,1,0.00124296263801,-0.00070571041554,2
XVIIIth,NNP,1,0.00124296263801,-0.00070571041554,2
Yad,NNP,1,0.00124296263801,-0.00070571041554,2
Yan,NNP,1,0.00124296263801,-0.00070571041554,2
Yennie,NNP,1,0.00124296263801,-0.00070571041554,2
Yukawa,NNP,1,0.00124296263801,-0.00070571041554,2
Yukawa function,NA,1,0.00124296263801,-0.00070571041554,2
Zemach,VBP,1,0.00124296263801,-0.00070571041554,2
Zemach correctionzemachHyperfine,NA,1,0.00124296263801,-0.00070571041554,2
Zemach moments,NA,1,0.00124296263801,-0.00070571041554,2
Zemach momentszemachHyperfine,NA,1,0.00124296263801,-0.00070571041554,2
ability,NN,1,0.00124296263801,-0.00070571041554,2
accomplished,VBD,1,0.00124296263801,-0.00070571041554,2
accordance,NN,1,0.00124296263801,-0.00070571041554,2
accuracy,JJ,1,0.00124296263801,-0.00070571041554,2
accuracy,RB,1,0.00124296263801,-0.00070571041554,2
accuracy achievable,NA,1,0.00124296263801,-0.00070571041554,2
accurate calculation,NA,1,0.00124296263801,-0.00070571041554,2
accurate determination,NA,1,0.00124296263801,-0.00070571041554,2
accurately calculatedAccurate,NA,1,0.00124296263801,-0.00070571041554,2
accurately predicted,NA,1,0.00124296263801,-0.00070571041554,2
achievable,JJ,1,0.00124296263801,-0.00070571041554,2
achieve,VBP,1,0.00124296263801,-0.00070571041554,2
actually,RB,1,0.00124296263801,-0.00070571041554,2
actually calculate,NA,1,0.00124296263801,-0.00070571041554,2
added,VBD,1,0.00124296263801,-0.00070571041554,2
addition,NN,1,0.00124296263801,-0.00070571041554,2
adds,VBZ,1,0.00124296263801,-0.00070571041554,2
adequate,VBP,1,0.00124296263801,-0.00070571041554,2
adequate computing,NA,1,0.00124296263801,-0.00070571041554,2
adjustable,JJ,1,0.00124296263801,-0.00070571041554,2
adjustable parameters,NA,1,0.00124296263801,-0.00070571041554,2
advocated,VBN,1,0.00124296263801,-0.00070571041554,2
affect precise,NA,1,0.00124296263801,-0.00070571041554,2
ago,RB,1,0.00124296263801,-0.00070571041554,2
agreeing,VBG,1,0.00124296263801,-0.00070571041554,2
agreement,NN,1,0.00124296263801,-0.00070571041554,2
al,FW,1,0.00124296263801,-0.00070571041554,2
allow,JJ,1,0.00124296263801,-0.00070571041554,2
allows,VBZ,1,0.00124296263801,-0.00070571041554,2
alternative,JJ,1,0.00124296263801,-0.00070571041554,2
amazing,JJ,1,0.00124296263801,-0.00070571041554,2
amplitude,IN,1,0.00124296263801,-0.00070571041554,2
amplitude!meson-exchange,JJ,1,0.00124296263801,-0.00070571041554,2
amplitude!meson-exchange currents,NA,1,0.00124296263801,-0.00070571041554,2
amplitude!nuclear,VBP,1,0.00124296263801,-0.00070571041554,2
amplitudeCompton,NN,1,0.00124296263801,-0.00070571041554,2
amplitudeCompton amplitude!nuclear,NA,1,0.00124296263801,-0.00070571041554,2
analogous,JJ,1,0.00124296263801,-0.00070571041554,2
analogous nuclear,NA,1,0.00124296263801,-0.00070571041554,2
analogue,JJ,1,0.00124296263801,-0.00070571041554,2
analogue involving,NA,1,0.00124296263801,-0.00070571041554,2
analyses,VBZ,1,0.00124296263801,-0.00070571041554,2
analyses unfortunately,NA,1,0.00124296263801,-0.00070571041554,2
analysesSimon,JJ,1,0.00124296263801,-0.00070571041554,2
analysesSimon Coulomb,NA,1,0.00124296263801,-0.00070571041554,2
analyze,RB,1,0.00124296263801,-0.00070571041554,2
analyze precise,NA,1,0.00124296263801,-0.00070571041554,2
analyzing deuterium,NA,1,0.00124296263801,-0.00070571041554,2
anglesElectron-nucleus,JJ,1,0.00124296263801,-0.00070571041554,2
anglesElectron-nucleus scattering,NA,1,0.00124296263801,-0.00070571041554,2
answers,NNS,1,0.00124296263801,-0.00070571041554,2
appeared3gen,VBP,1,0.00124296263801,-0.00070571041554,2
applicable,JJ,1,0.00124296263801,-0.00070571041554,2
application,NN,1,0.00124296263801,-0.00070571041554,2
applied,VBD,1,0.00124296263801,-0.00070571041554,2
applying,VBG,1,0.00124296263801,-0.00070571041554,2
appropriate,NN,1,0.00124296263801,-0.00070571041554,2
appropriate corrections,NA,1,0.00124296263801,-0.00070571041554,2
appropriate ingredients,NA,1,0.00124296263801,-0.00070571041554,2
appropriate value,NA,1,0.00124296263801,-0.00070571041554,2
appropriate values,NA,1,0.00124296263801,-0.00070571041554,2
approximation,NN,1,0.00124296263801,-0.00070571041554,2
"approximation""",JJ,1,0.00124296263801,-0.00070571041554,2
areas,NNS,1,0.00124296263801,-0.00070571041554,2
aren't,RB,1,0.00124296263801,-0.00070571041554,2
arise,VBP,1,0.00124296263801,-0.00070571041554,2
arises,NNS,1,0.00124296263801,-0.00070571041554,2
arrow,JJ,1,0.00124296263801,-0.00070571041554,2
arrow,NN,1,0.00124296263801,-0.00070571041554,2
articles,NNS,1,0.00124296263801,-0.00070571041554,2
articles treating,NA,1,0.00124296263801,-0.00070571041554,2
aspects,NNS,1,0.00124296263801,-0.00070571041554,2
assigning,VBG,1,0.00124296263801,-0.00070571041554,2
assigning uncertainties,NA,1,0.00124296263801,-0.00070571041554,2
associated,VBD,1,0.00124296263801,-0.00070571041554,2
atom using,NA,1,0.00124296263801,-0.00070571041554,2
atomic D-H,NA,1,0.00124296263801,-0.00070571041554,2
atomic analogue,NA,1,0.00124296263801,-0.00070571041554,2
atomic data,NA,1,0.00124296263801,-0.00070571041554,2
atomic electron,NA,1,0.00124296263801,-0.00070571041554,2
atomic energy,NA,1,0.00124296263801,-0.00070571041554,2
atomic experiment,NA,1,0.00124296263801,-0.00070571041554,2
atomic hyperfine,NA,1,0.00124296263801,-0.00070571041554,2
atomic interactions,NA,1,0.00124296263801,-0.00070571041554,2
atomic length,NA,1,0.00124296263801,-0.00070571041554,2
atomic physicsingo,NA,1,0.00124296263801,-0.00070571041554,2
atomic polarization,NA,1,0.00124296263801,-0.00070571041554,2
atomic properties,NA,1,0.00124296263801,-0.00070571041554,2
atomic scales,NA,1,0.00124296263801,-0.00070571041554,2
atomic systems2S1S,NA,1,0.00124296263801,-0.00070571041554,2
atoms,VBP,1,0.00124296263801,-0.00070571041554,2
atomsHe4-x,JJ,1,0.00124296263801,-0.00070571041554,2
atomsHyperfine,JJ,1,0.00124296263801,-0.00070571041554,2
atomsHyperfine,VBP,1,0.00124296263801,-0.00070571041554,2
attained,JJ,1,0.00124296263801,-0.00070571041554,2
attractive,JJ,1,0.00124296263801,-0.00070571041554,2
attractive picture,NA,1,0.00124296263801,-0.00070571041554,2
auspices,NNS,1,0.00124296263801,-0.00070571041554,2
available data,NA,1,0.00124296263801,-0.00070571041554,2
average,JJ,1,0.00124296263801,-0.00070571041554,2
average virtual-excitation,NA,1,0.00124296263801,-0.00070571041554,2
averaged,VBD,1,0.00124296263801,-0.00070571041554,2
awe,NN,1,0.00124296263801,-0.00070571041554,2
b/a,NN,1,0.00124296263801,-0.00070571041554,2
backward,VBP,1,0.00124296263801,-0.00070571041554,2
backward direction,NA,1,0.00124296263801,-0.00070571041554,2
badly,RB,1,0.00124296263801,-0.00070571041554,2
badly needed,NA,1,0.00124296263801,-0.00070571041554,2
barspsa,NN,1,0.00124296263801,-0.00070571041554,2
basic,JJ,1,0.00124296263801,-0.00070571041554,2
basic shape,NA,1,0.00124296263801,-0.00070571041554,2
basically,RB,1,0.00124296263801,-0.00070571041554,2
basically non-relativistic,NA,1,0.00124296263801,-0.00070571041554,2
becomes difficult,NA,1,0.00124296263801,-0.00070571041554,2
begin,VB,1,0.00124296263801,-0.00070571041554,2
beginning,VBG,1,0.00124296263801,-0.00070571041554,2
begins,VBZ,1,0.00124296263801,-0.00070571041554,2
believed,VBD,1,0.00124296263801,-0.00070571041554,2
believed,VBN,1,0.00124296263801,-0.00070571041554,2
beyond,IN,1,0.00124296263801,-0.00070571041554,2
binding effects,NA,1,0.00124296263801,-0.00070571041554,2
binding generates,NA,1,0.00124296263801,-0.00070571041554,2
binds,VBZ,1,0.00124296263801,-0.00070571041554,2
binds nuclei,NA,1,0.00124296263801,-0.00070571041554,2
biomathematician,JJ,1,0.00124296263801,-0.00070571041554,2
bit,NN,1,0.00124296263801,-0.00070571041554,2
bit amazing,NA,1,0.00124296263801,-0.00070571041554,2
bottom,NN,1,0.00124296263801,-0.00070571041554,2
bound,IN,1,0.00124296263801,-0.00070571041554,2
bound,VBN,1,0.00124296263801,-0.00070571041554,2
bound systems,NA,1,0.00124296263801,-0.00070571041554,2
branch,NN,1,0.00124296263801,-0.00070571041554,2
breit,NN,1,0.00124296263801,-0.00070571041554,2
breit,VBP,1,0.00124296263801,-0.00070571041554,2
brief,JJ,1,0.00124296263801,-0.00070571041554,2
brief qualitative,NA,1,0.00124296263801,-0.00070571041554,2
broken-symmetry,JJ,1,0.00124296263801,-0.00070571041554,2
broken-symmetry theory,NA,1,0.00124296263801,-0.00070571041554,2
c-mec,NN,1,0.00124296263801,-0.00070571041554,2
calc,NN,1,0.00124296263801,-0.00070571041554,2
calculate,JJ,1,0.00124296263801,-0.00070571041554,2
calculate,VBP,1,0.00124296263801,-0.00070571041554,2
calculate nuclear,NA,1,0.00124296263801,-0.00070571041554,2
calculate properties,NA,1,0.00124296263801,-0.00070571041554,2
calculated energies,NA,1,0.00124296263801,-0.00070571041554,2
calculatedAccurate,JJ,1,0.00124296263801,-0.00070571041554,2
calculatedAccurate nuclear,NA,1,0.00124296263801,-0.00070571041554,2
calculates,NNS,1,0.00124296263801,-0.00070571041554,2
calculating,VBG,1,0.00124296263801,-0.00070571041554,2
calculating nuclear,NA,1,0.00124296263801,-0.00070571041554,2
calculational,JJ,1,0.00124296263801,-0.00070571041554,2
calculational techniques,NA,1,0.00124296263801,-0.00070571041554,2
calculations using,NA,1,0.00124296263801,-0.00070571041554,2
calculations!a10@A=,JJ,1,0.00124296263801,-0.00070571041554,2
calculations!a10@A= 2-10,NA,1,0.00124296263801,-0.00070571041554,2
calculations!alpha@,NN,1,0.00124296263801,-0.00070571041554,2
calculations!alpha@ 4He,NA,1,0.00124296263801,-0.00070571041554,2
calculations!trinucleon@,NN,1,0.00124296263801,-0.00070571041554,2
calculations!trinucleon@ 3H,NA,1,0.00124296263801,-0.00070571041554,2
cancellations,NNS,1,0.00124296263801,-0.00070571041554,2
cancelled,VBD,1,0.00124296263801,-0.00070571041554,2
cancels,NNS,1,0.00124296263801,-0.00070571041554,2
carry,VBP,1,0.00124296263801,-0.00070571041554,2
cartoon,NN,1,0.00124296263801,-0.00070571041554,2
cases,NNS,1,0.00124296263801,-0.00070571041554,2
caused,VBD,1,0.00124296263801,-0.00070571041554,2
caused,VBN,1,0.00124296263801,-0.00070571041554,2
center,NN,1,0.00124296263801,-0.00070571041554,2
center-of-mass,JJ,1,0.00124296263801,-0.00070571041554,2
center-of-mass contribution,NA,1,0.00124296263801,-0.00070571041554,2
central,JJ,1,0.00124296263801,-0.00070571041554,2
ch,VBZ,1,0.00124296263801,-0.00070571041554,2
ch 1/2,NA,1,0.00124296263801,-0.00070571041554,2
charge density!exotic,NA,1,0.00124296263801,-0.00070571041554,2
charge densityczechNuclear,NA,1,0.00124296263801,-0.00070571041554,2
charge distributionNuclear,NA,1,0.00124296263801,-0.00070571041554,2
charge operator,NA,1,0.00124296263801,-0.00070571041554,2
charge-form-factor,NN,1,0.00124296263801,-0.00070571041554,2
charge-form-factor data,NA,1,0.00124296263801,-0.00070571041554,2
charged,VBD,1,0.00124296263801,-0.00070571041554,2
charged core,NA,1,0.00124296263801,-0.00070571041554,2
charged particles,NA,1,0.00124296263801,-0.00070571041554,2
charged pions,NA,1,0.00124296263801,-0.00070571041554,2
charged-meson,JJ,1,0.00124296263801,-0.00070571041554,2
charged-meson exchange,NA,1,0.00124296263801,-0.00070571041554,2
charges,NNS,1,0.00124296263801,-0.00070571041554,2
checked,VBD,1,0.00124296263801,-0.00070571041554,2
checked using,NA,1,0.00124296263801,-0.00070571041554,2
chiral symmetryChiral,NA,1,0.00124296263801,-0.00070571041554,2
chooses,NNS,1,0.00124296263801,-0.00070571041554,2
chosen,JJ,1,0.00124296263801,-0.00070571041554,2
clear,JJ,1,0.00124296263801,-0.00070571041554,2
clearly influences,NA,1,0.00124296263801,-0.00070571041554,2
closest,VBP,1,0.00124296263801,-0.00070571041554,2
cloud,JJ,1,0.00124296263801,-0.00070571041554,2
collaboration,NN,1,0.00124296263801,-0.00070571041554,2
collected,VBN,1,0.00124296263801,-0.00070571041554,2
collection includes,NA,1,0.00124296263801,-0.00070571041554,2
columns,JJ,1,0.00124296263801,-0.00070571041554,2
commonly,RB,1,0.00124296263801,-0.00070571041554,2
commonly denoted,NA,1,0.00124296263801,-0.00070571041554,2
community,NN,1,0.00124296263801,-0.00070571041554,2
comparing,VBG,1,0.00124296263801,-0.00070571041554,2
comparing differences,NA,1,0.00124296263801,-0.00070571041554,2
comparison,NN,1,0.00124296263801,-0.00070571041554,2
comparison purposesneutron,NA,1,0.00124296263801,-0.00070571041554,2
compiled,VBD,1,0.00124296263801,-0.00070571041554,2
compiled value,NA,1,0.00124296263801,-0.00070571041554,2
complete,JJ,1,0.00124296263801,-0.00070571041554,2
complete calculation,NA,1,0.00124296263801,-0.00070571041554,2
completely,RB,1,0.00124296263801,-0.00070571041554,2
completely unimportant,NA,1,0.00124296263801,-0.00070571041554,2
complexities,NNS,1,0.00124296263801,-0.00070571041554,2
complexity,JJ,1,0.00124296263801,-0.00070571041554,2
complexity,NN,1,0.00124296263801,-0.00070571041554,2
complicated analogue,NA,1,0.00124296263801,-0.00070571041554,2
component,NN,1,0.00124296263801,-0.00070571041554,2
components lead,NA,1,0.00124296263801,-0.00070571041554,2
comprehensive review,NA,1,0.00124296263801,-0.00070571041554,2
computable,JJ,1,0.00124296263801,-0.00070571041554,2
computational,JJ,1,0.00124296263801,-0.00070571041554,2
computational skills,NA,1,0.00124296263801,-0.00070571041554,2
computationally,RB,1,0.00124296263801,-0.00070571041554,2
computationally simple,NA,1,0.00124296263801,-0.00070571041554,2
compute,VBP,1,0.00124296263801,-0.00070571041554,2
computers,NNS,1,0.00124296263801,-0.00070571041554,2
confirmed,VBD,1,0.00124296263801,-0.00070571041554,2
consequences,NNS,1,0.00124296263801,-0.00070571041554,2
consider,VBP,1,0.00124296263801,-0.00070571041554,2
considerable current,NA,1,0.00124296263801,-0.00070571041554,2
considerable literature,NA,1,0.00124296263801,-0.00070571041554,2
consistency,NN,1,0.00124296263801,-0.00070571041554,2
consists,VBZ,1,0.00124296263801,-0.00070571041554,2
construct,NN,1,0.00124296263801,-0.00070571041554,2
contain,VBP,1,0.00124296263801,-0.00070571041554,2
contain higher,NA,1,0.00124296263801,-0.00070571041554,2
contained,VBN,1,0.00124296263801,-0.00070571041554,2
contains,NNS,1,0.00124296263801,-0.00070571041554,2
contains results,NA,1,0.00124296263801,-0.00070571041554,2
contains values,NA,1,0.00124296263801,-0.00070571041554,2
content,NN,1,0.00124296263801,-0.00070571041554,2
context,NN,1,0.00124296263801,-0.00070571041554,2
continues,VBZ,1,0.00124296263801,-0.00070571041554,2
continues unabated,NA,1,0.00124296263801,-0.00070571041554,2
continuous,JJ,1,0.00124296263801,-0.00070571041554,2
continuous variables,NA,1,0.00124296263801,-0.00070571041554,2
contrast,NN,1,0.00124296263801,-0.00070571041554,2
contribute,NN,1,0.00124296263801,-0.00070571041554,2
contribute,VBP,1,0.00124296263801,-0.00070571041554,2
contributes,VBZ,1,0.00124296263801,-0.00070571041554,2
contribution,VBP,1,0.00124296263801,-0.00070571041554,2
contributions arise,NA,1,0.00124296263801,-0.00070571041554,2
contributions scale,NA,1,0.00124296263801,-0.00070571041554,2
control,NN,1,0.00124296263801,-0.00070571041554,2
controlled,VBN,1,0.00124296263801,-0.00070571041554,2
controlled expansions,NA,1,0.00124296263801,-0.00070571041554,2
controversy,NN,1,0.00124296263801,-0.00070571041554,2
controversy involving,NA,1,0.00124296263801,-0.00070571041554,2
convection,NN,1,0.00124296263801,-0.00070571041554,2
convection current,NA,1,0.00124296263801,-0.00070571041554,2
convenient,NN,1,0.00124296263801,-0.00070571041554,2
conveniently,RB,1,0.00124296263801,-0.00070571041554,2
conveniently divided,NA,1,0.00124296263801,-0.00070571041554,2
converge,NN,1,0.00124296263801,-0.00070571041554,2
converges,NNS,1,0.00124296263801,-0.00070571041554,2
converges geometrically,NA,1,0.00124296263801,-0.00070571041554,2
